Image_1,Image_2,Modality,Folder_1,Folder_2,pHash_Distance,dHash_Distance,Similarity_Classification,Recommended_Action
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/DWI/MRI00157.png,mri,DWI,DWI,9,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/DWI/MRI00158.png,mri,DWI,DWI,1,1,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00081.png,mri,DWI,FLAIR,0,6,Exact Duplicate,Keep Representative / Purge Duplicate
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00085.png,mri,DWI,FLAIR,10,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00086.png,mri,DWI,FLAIR,8,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00089.png,mri,DWI,FLAIR,9,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00090.png,mri,DWI,FLAIR,0,5,Exact Duplicate,Keep Representative / Purge Duplicate
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00093.png,mri,DWI,FLAIR,8,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00094.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00095.png,mri,DWI,FLAIR,5,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00097.png,mri,DWI,FLAIR,2,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00098.png,mri,DWI,FLAIR,7,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00099.png,mri,DWI,FLAIR,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00101.png,mri,DWI,FLAIR,2,8,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00104.png,mri,DWI,FLAIR,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00105.png,mri,DWI,FLAIR,10,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00106.png,mri,DWI,FLAIR,6,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00108.png,mri,DWI,FLAIR,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00109.png,mri,DWI,FLAIR,1,8,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00110.png,mri,DWI,FLAIR,7,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00116.png,mri,DWI,FLAIR,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00118.png,mri,DWI,FLAIR,9,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/FLAIR/MRI00120.png,mri,DWI,FLAIR,5,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/T2/MRI00041.png,mri,DWI,T2,10,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/T2/MRI00045.png,mri,DWI,T2,9,12,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/T2/MRI00052.png,mri,DWI,T2,8,13,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/T2/MRI00058.png,mri,DWI,T2,10,13,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/T2/MRI00063.png,mri,DWI,T2,8,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/T2/MRI00072.png,mri,DWI,T2,10,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00145.png,data/raw/mri_images/T2/MRI00075.png,mri,DWI,T2,10,11,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/DWI/MRI00148.png,mri,DWI,DWI,7,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/DWI/MRI00149.png,mri,DWI,DWI,2,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/DWI/MRI00150.png,mri,DWI,DWI,6,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/DWI/MRI00151.png,mri,DWI,DWI,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/DWI/MRI00152.png,mri,DWI,DWI,2,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/DWI/MRI00153.png,mri,DWI,DWI,9,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/DWI/MRI00155.png,mri,DWI,DWI,7,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/DWI/MRI00157.png,mri,DWI,DWI,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/DWI/MRI00160.png,mri,DWI,DWI,0,4,Exact Duplicate,Keep Representative / Purge Duplicate
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00082.png,mri,DWI,FLAIR,5,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00084.png,mri,DWI,FLAIR,2,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00085.png,mri,DWI,FLAIR,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00086.png,mri,DWI,FLAIR,10,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00089.png,mri,DWI,FLAIR,5,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00091.png,mri,DWI,FLAIR,6,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00092.png,mri,DWI,FLAIR,0,3,Exact Duplicate,Keep Representative / Purge Duplicate
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00093.png,mri,DWI,FLAIR,10,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00095.png,mri,DWI,FLAIR,9,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00096.png,mri,DWI,FLAIR,0,5,Exact Duplicate,Keep Representative / Purge Duplicate
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00098.png,mri,DWI,FLAIR,9,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00100.png,mri,DWI,FLAIR,2,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00105.png,mri,DWI,FLAIR,8,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00108.png,mri,DWI,FLAIR,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00110.png,mri,DWI,FLAIR,7,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00115.png,mri,DWI,FLAIR,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00116.png,mri,DWI,FLAIR,5,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/FLAIR/MRI00120.png,mri,DWI,FLAIR,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/T2/MRI00041.png,mri,DWI,T2,10,14,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00146.png,data/raw/mri_images/T2/MRI00056.png,mri,DWI,T2,9,12,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/DWI/MRI00159.png,mri,DWI,DWI,5,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00083.png,mri,DWI,FLAIR,6,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00087.png,mri,DWI,FLAIR,9,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00088.png,mri,DWI,FLAIR,4,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00099.png,mri,DWI,FLAIR,5,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00102.png,mri,DWI,FLAIR,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00104.png,mri,DWI,FLAIR,5,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00107.png,mri,DWI,FLAIR,10,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00111.png,mri,DWI,FLAIR,9,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00113.png,mri,DWI,FLAIR,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00114.png,mri,DWI,FLAIR,5,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00117.png,mri,DWI,FLAIR,2,2,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00119.png,mri,DWI,FLAIR,2,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/FLAIR/MRI00120.png,mri,DWI,FLAIR,9,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/T2/MRI00049.png,mri,DWI,T2,10,11,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00147.png,data/raw/mri_images/T2/MRI00057.png,mri,DWI,T2,10,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/DWI/MRI00149.png,mri,DWI,DWI,7,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/DWI/MRI00151.png,mri,DWI,DWI,10,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/DWI/MRI00152.png,mri,DWI,DWI,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/DWI/MRI00153.png,mri,DWI,DWI,2,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/DWI/MRI00154.png,mri,DWI,DWI,4,8,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/DWI/MRI00155.png,mri,DWI,DWI,10,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/DWI/MRI00156.png,mri,DWI,DWI,4,6,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/DWI/MRI00157.png,mri,DWI,DWI,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/DWI/MRI00158.png,mri,DWI,DWI,8,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/DWI/MRI00159.png,mri,DWI,DWI,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/DWI/MRI00160.png,mri,DWI,DWI,7,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00081.png,mri,DWI,FLAIR,7,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00082.png,mri,DWI,FLAIR,4,8,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00083.png,mri,DWI,FLAIR,7,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00084.png,mri,DWI,FLAIR,7,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00085.png,mri,DWI,FLAIR,3,11,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00086.png,mri,DWI,FLAIR,5,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00089.png,mri,DWI,FLAIR,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00090.png,mri,DWI,FLAIR,7,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00092.png,mri,DWI,FLAIR,7,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00093.png,mri,DWI,FLAIR,5,11,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00094.png,mri,DWI,FLAIR,4,8,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00095.png,mri,DWI,FLAIR,2,9,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00096.png,mri,DWI,FLAIR,7,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00097.png,mri,DWI,FLAIR,7,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00100.png,mri,DWI,FLAIR,9,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00101.png,mri,DWI,FLAIR,5,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00102.png,mri,DWI,FLAIR,6,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00103.png,mri,DWI,FLAIR,6,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00106.png,mri,DWI,FLAIR,5,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00108.png,mri,DWI,FLAIR,2,7,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00109.png,mri,DWI,FLAIR,8,11,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00110.png,mri,DWI,FLAIR,0,10,Exact Duplicate,Keep Representative / Purge Duplicate
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00115.png,mri,DWI,FLAIR,6,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00116.png,mri,DWI,FLAIR,10,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00118.png,mri,DWI,FLAIR,6,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/FLAIR/MRI00120.png,mri,DWI,FLAIR,2,9,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/T2/MRI00043.png,mri,DWI,T2,9,14,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/T2/MRI00045.png,mri,DWI,T2,10,13,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/T2/MRI00052.png,mri,DWI,T2,9,12,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/T2/MRI00053.png,mri,DWI,T2,9,11,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/T2/MRI00056.png,mri,DWI,T2,10,13,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/T2/MRI00065.png,mri,DWI,T2,9,15,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00148.png,data/raw/mri_images/T2/MRI00066.png,mri,DWI,T2,9,15,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/DWI/MRI00150.png,mri,DWI,DWI,8,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/DWI/MRI00151.png,mri,DWI,DWI,7,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/DWI/MRI00152.png,mri,DWI,DWI,2,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/DWI/MRI00153.png,mri,DWI,DWI,7,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/DWI/MRI00154.png,mri,DWI,DWI,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/DWI/MRI00155.png,mri,DWI,DWI,7,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/DWI/MRI00156.png,mri,DWI,DWI,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/DWI/MRI00157.png,mri,DWI,DWI,7,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/DWI/MRI00160.png,mri,DWI,DWI,2,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00082.png,mri,DWI,FLAIR,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00084.png,mri,DWI,FLAIR,4,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00085.png,mri,DWI,FLAIR,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00089.png,mri,DWI,FLAIR,7,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00091.png,mri,DWI,FLAIR,8,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00092.png,mri,DWI,FLAIR,2,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00093.png,mri,DWI,FLAIR,10,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00094.png,mri,DWI,FLAIR,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00095.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00096.png,mri,DWI,FLAIR,2,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00100.png,mri,DWI,FLAIR,4,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00105.png,mri,DWI,FLAIR,10,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00108.png,mri,DWI,FLAIR,7,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00110.png,mri,DWI,FLAIR,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00115.png,mri,DWI,FLAIR,5,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00116.png,mri,DWI,FLAIR,7,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/FLAIR/MRI00120.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/T2/MRI00041.png,mri,DWI,T2,10,13,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/T2/MRI00046.png,mri,DWI,T2,10,11,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/T2/MRI00056.png,mri,DWI,T2,7,11,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00149.png,data/raw/mri_images/T2/MRI00078.png,mri,DWI,T2,9,11,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/DWI/MRI00151.png,mri,DWI,DWI,1,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/DWI/MRI00152.png,mri,DWI,DWI,8,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/DWI/MRI00155.png,mri,DWI,DWI,3,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/DWI/MRI00157.png,mri,DWI,DWI,1,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/DWI/MRI00160.png,mri,DWI,DWI,6,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00081.png,mri,DWI,FLAIR,10,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00082.png,mri,DWI,FLAIR,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00084.png,mri,DWI,FLAIR,6,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00086.png,mri,DWI,FLAIR,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00089.png,mri,DWI,FLAIR,1,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00090.png,mri,DWI,FLAIR,10,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00092.png,mri,DWI,FLAIR,6,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00096.png,mri,DWI,FLAIR,6,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00097.png,mri,DWI,FLAIR,10,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00098.png,mri,DWI,FLAIR,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00100.png,mri,DWI,FLAIR,6,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00101.png,mri,DWI,FLAIR,8,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00105.png,mri,DWI,FLAIR,4,6,Near Duplicate,Document & Evaluate Similarity Threshold
