Image_ID,Original_Path,Pixel_Image_Path,Original_Format,Output_Format,Width,Height,Color_Mode,Channels,Pixel_Array_Shape,Pixel_Min,Pixel_Max,Pixel_Mean,Pixel_Std,Original_File_Size,Output_File_Size,Conversion_Status
HIMG00325,data/raw/histopathology_images/inflammatory/HIMG00325.png,data/pixel_images/histopathology/inflammatory/HIMG00325.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,240.0,175.35,51.35,10070,10070,SUCCESS
HIMG00326,data/raw/histopathology_images/inflammatory/HIMG00326.png,data/pixel_images/histopathology/inflammatory/HIMG00326.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,240.0,176.9,52.91,10095,10095,SUCCESS
HIMG00327,data/raw/histopathology_images/inflammatory/HIMG00327.png,data/pixel_images/histopathology/inflammatory/HIMG00327.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,240.0,175.22,53.93,10235,10235,SUCCESS
HIMG00328,data/raw/histopathology_images/inflammatory/HIMG00328.png,data/pixel_images/histopathology/inflammatory/HIMG00328.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,239.0,175.41,51.88,9935,9935,SUCCESS
HIMG00329,data/raw/histopathology_images/inflammatory/HIMG00329.png,data/pixel_images/histopathology/inflammatory/HIMG00329.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,241.0,176.02,55.51,10059,10059,SUCCESS
HIMG00330,data/raw/histopathology_images/inflammatory/HIMG00330.png,data/pixel_images/histopathology/inflammatory/HIMG00330.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,249.0,178.92,54.21,10118,10118,SUCCESS
HIMG00331,data/raw/histopathology_images/inflammatory/HIMG00331.png,data/pixel_images/histopathology/inflammatory/HIMG00331.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,239.0,173.88,52.23,10098,10098,SUCCESS
HIMG00332,data/raw/histopathology_images/inflammatory/HIMG00332.png,data/pixel_images/histopathology/inflammatory/HIMG00332.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,240.0,176.43,52.28,10275,10275,SUCCESS
HIMG00333,data/raw/histopathology_images/inflammatory/HIMG00333.png,data/pixel_images/histopathology/inflammatory/HIMG00333.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,239.0,175.85,51.31,10190,10190,SUCCESS
HIMG00334,data/raw/histopathology_images/inflammatory/HIMG00334.png,data/pixel_images/histopathology/inflammatory/HIMG00334.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,250.0,177.36,53.16,10149,10149,SUCCESS
HIMG00335,data/raw/histopathology_images/inflammatory/HIMG00335.png,data/pixel_images/histopathology/inflammatory/HIMG00335.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,240.0,176.77,52.84,9996,9996,SUCCESS
HIMG00336,data/raw/histopathology_images/inflammatory/HIMG00336.png,data/pixel_images/histopathology/inflammatory/HIMG00336.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,247.0,177.09,54.27,10068,10068,SUCCESS
HIMG00337,data/raw/histopathology_images/inflammatory/HIMG00337.png,data/pixel_images/histopathology/inflammatory/HIMG00337.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,248.0,179.85,52.28,10260,10260,SUCCESS
HIMG00338,data/raw/histopathology_images/inflammatory/HIMG00338.png,data/pixel_images/histopathology/inflammatory/HIMG00338.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,243.0,176.03,53.67,9891,9891,SUCCESS
HIMG00339,data/raw/histopathology_images/inflammatory/HIMG00339.png,data/pixel_images/histopathology/inflammatory/HIMG00339.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,240.0,173.83,53.88,10151,10151,SUCCESS
HIMG00340,data/raw/histopathology_images/inflammatory/HIMG00340.png,data/pixel_images/histopathology/inflammatory/HIMG00340.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,247.0,177.65,53.47,10101,10101,SUCCESS
HIMG00341,data/raw/histopathology_images/inflammatory/HIMG00341.png,data/pixel_images/histopathology/inflammatory/HIMG00341.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,244.0,176.87,54.22,10122,10122,SUCCESS
HIMG00342,data/raw/histopathology_images/inflammatory/HIMG00342.png,data/pixel_images/histopathology/inflammatory/HIMG00342.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,239.0,175.47,55.06,10107,10107,SUCCESS
HIMG00343,data/raw/histopathology_images/inflammatory/HIMG00343.png,data/pixel_images/histopathology/inflammatory/HIMG00343.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,240.0,174.58,53.67,10205,10205,SUCCESS
HIMG00344,data/raw/histopathology_images/inflammatory/HIMG00344.png,data/pixel_images/histopathology/inflammatory/HIMG00344.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,240.0,173.58,53.08,10238,10238,SUCCESS
HIMG00345,data/raw/histopathology_images/inflammatory/HIMG00345.png,data/pixel_images/histopathology/inflammatory/HIMG00345.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,240.0,178.19,54.31,10073,10073,SUCCESS
HIMG00346,data/raw/histopathology_images/inflammatory/HIMG00346.png,data/pixel_images/histopathology/inflammatory/HIMG00346.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,239.0,175.43,53.26,10208,10208,SUCCESS
HIMG00347,data/raw/histopathology_images/inflammatory/HIMG00347.png,data/pixel_images/histopathology/inflammatory/HIMG00347.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,240.0,176.32,52.82,10004,10004,SUCCESS
HIMG00348,data/raw/histopathology_images/inflammatory/HIMG00348.png,data/pixel_images/histopathology/inflammatory/HIMG00348.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,246.0,176.74,53.96,10149,10149,SUCCESS
HIMG00349,data/raw/histopathology_images/inflammatory/HIMG00349.png,data/pixel_images/histopathology/inflammatory/HIMG00349.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,245.0,176.21,53.06,10055,10055,SUCCESS
HIMG00350,data/raw/histopathology_images/inflammatory/HIMG00350.png,data/pixel_images/histopathology/inflammatory/HIMG00350.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",10.0,247.0,177.23,52.92,10166,10166,SUCCESS
HIMG00071,data/raw/histopathology_images/malignant/HIMG00071.png,data/pixel_images/histopathology/malignant/HIMG00071.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,159.77,57.27,10161,10161,SUCCESS
HIMG00072,data/raw/histopathology_images/malignant/HIMG00072.png,data/pixel_images/histopathology/malignant/HIMG00072.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,246.0,162.24,57.71,10130,10130,SUCCESS
HIMG00073,data/raw/histopathology_images/malignant/HIMG00073.png,data/pixel_images/histopathology/malignant/HIMG00073.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,159.1,57.12,10149,10149,SUCCESS
HIMG00074,data/raw/histopathology_images/malignant/HIMG00074.png,data/pixel_images/histopathology/malignant/HIMG00074.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,160.14,56.89,10068,10068,SUCCESS
HIMG00075,data/raw/histopathology_images/malignant/HIMG00075.png,data/pixel_images/histopathology/malignant/HIMG00075.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,247.0,156.59,56.92,9995,9995,SUCCESS
HIMG00076,data/raw/histopathology_images/malignant/HIMG00076.png,data/pixel_images/histopathology/malignant/HIMG00076.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,157.67,57.84,10185,10185,SUCCESS
HIMG00077,data/raw/histopathology_images/malignant/HIMG00077.png,data/pixel_images/histopathology/malignant/HIMG00077.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,158.92,55.65,10101,10101,SUCCESS
HIMG00078,data/raw/histopathology_images/malignant/HIMG00078.png,data/pixel_images/histopathology/malignant/HIMG00078.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,160.86,58.52,9951,9951,SUCCESS
HIMG00079,data/raw/histopathology_images/malignant/HIMG00079.png,data/pixel_images/histopathology/malignant/HIMG00079.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,246.0,156.51,58.36,10280,10280,SUCCESS
HIMG00080,data/raw/histopathology_images/malignant/HIMG00080.png,data/pixel_images/histopathology/malignant/HIMG00080.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,239.0,157.82,58.6,10107,10107,SUCCESS
HIMG00081,data/raw/histopathology_images/malignant/HIMG00081.png,data/pixel_images/histopathology/malignant/HIMG00081.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,250.0,159.13,60.16,10201,10201,SUCCESS
HIMG00082,data/raw/histopathology_images/malignant/HIMG00082.png,data/pixel_images/histopathology/malignant/HIMG00082.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,159.22,57.49,10000,10000,SUCCESS
HIMG00083,data/raw/histopathology_images/malignant/HIMG00083.png,data/pixel_images/histopathology/malignant/HIMG00083.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,161.51,57.68,10050,10050,SUCCESS
HIMG00084,data/raw/histopathology_images/malignant/HIMG00084.png,data/pixel_images/histopathology/malignant/HIMG00084.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,244.0,158.58,58.56,10163,10163,SUCCESS
HIMG00085,data/raw/histopathology_images/malignant/HIMG00085.png,data/pixel_images/histopathology/malignant/HIMG00085.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,159.77,58.87,10165,10165,SUCCESS
HIMG00086,data/raw/histopathology_images/malignant/HIMG00086.png,data/pixel_images/histopathology/malignant/HIMG00086.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,243.0,159.67,57.34,10035,10035,SUCCESS
HIMG00087,data/raw/histopathology_images/malignant/HIMG00087.png,data/pixel_images/histopathology/malignant/HIMG00087.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,247.0,161.55,57.39,9972,9972,SUCCESS
HIMG00088,data/raw/histopathology_images/malignant/HIMG00088.png,data/pixel_images/histopathology/malignant/HIMG00088.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,245.0,155.49,59.29,10191,10191,SUCCESS
HIMG00089,data/raw/histopathology_images/malignant/HIMG00089.png,data/pixel_images/histopathology/malignant/HIMG00089.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,246.0,157.46,58.12,10058,10058,SUCCESS
HIMG00090,data/raw/histopathology_images/malignant/HIMG00090.png,data/pixel_images/histopathology/malignant/HIMG00090.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,158.34,57.54,10064,10064,SUCCESS
HIMG00091,data/raw/histopathology_images/malignant/HIMG00091.png,data/pixel_images/histopathology/malignant/HIMG00091.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,247.0,158.21,58.27,10200,10200,SUCCESS
HIMG00092,data/raw/histopathology_images/malignant/HIMG00092.png,data/pixel_images/histopathology/malignant/HIMG00092.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,159.92,57.39,10232,10232,SUCCESS
HIMG00093,data/raw/histopathology_images/malignant/HIMG00093.png,data/pixel_images/histopathology/malignant/HIMG00093.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,247.0,162.5,58.51,9981,9981,SUCCESS
HIMG00094,data/raw/histopathology_images/malignant/HIMG00094.png,data/pixel_images/histopathology/malignant/HIMG00094.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,250.0,159.86,57.5,10198,10198,SUCCESS
HIMG00095,data/raw/histopathology_images/malignant/HIMG00095.png,data/pixel_images/histopathology/malignant/HIMG00095.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,158.02,57.71,10201,10201,SUCCESS
HIMG00096,data/raw/histopathology_images/malignant/HIMG00096.png,data/pixel_images/histopathology/malignant/HIMG00096.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,246.0,161.64,58.69,10065,10065,SUCCESS
HIMG00097,data/raw/histopathology_images/malignant/HIMG00097.png,data/pixel_images/histopathology/malignant/HIMG00097.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,248.0,159.97,57.83,9990,9990,SUCCESS
HIMG00098,data/raw/histopathology_images/malignant/HIMG00098.png,data/pixel_images/histopathology/malignant/HIMG00098.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,158.97,59.33,10094,10094,SUCCESS
HIMG00099,data/raw/histopathology_images/malignant/HIMG00099.png,data/pixel_images/histopathology/malignant/HIMG00099.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,242.0,156.68,56.89,10164,10164,SUCCESS
HIMG00100,data/raw/histopathology_images/malignant/HIMG00100.png,data/pixel_images/histopathology/malignant/HIMG00100.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,250.0,162.17,59.68,10266,10266,SUCCESS
HIMG00101,data/raw/histopathology_images/malignant/HIMG00101.png,data/pixel_images/histopathology/malignant/HIMG00101.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,250.0,156.85,59.72,10244,10244,SUCCESS
HIMG00102,data/raw/histopathology_images/malignant/HIMG00102.png,data/pixel_images/histopathology/malignant/HIMG00102.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,245.0,157.09,57.5,10186,10186,SUCCESS
HIMG00103,data/raw/histopathology_images/malignant/HIMG00103.png,data/pixel_images/histopathology/malignant/HIMG00103.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,239.0,156.32,56.81,10198,10198,SUCCESS
HIMG00104,data/raw/histopathology_images/malignant/HIMG00104.png,data/pixel_images/histopathology/malignant/HIMG00104.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,159.37,56.82,10110,10110,SUCCESS
HIMG00105,data/raw/histopathology_images/malignant/HIMG00105.png,data/pixel_images/histopathology/malignant/HIMG00105.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,241.0,159.27,57.7,10212,10212,SUCCESS
HIMG00106,data/raw/histopathology_images/malignant/HIMG00106.png,data/pixel_images/histopathology/malignant/HIMG00106.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,243.0,159.21,58.66,10023,10023,SUCCESS
HIMG00107,data/raw/histopathology_images/malignant/HIMG00107.png,data/pixel_images/histopathology/malignant/HIMG00107.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,241.0,159.54,58.15,10215,10215,SUCCESS
HIMG00108,data/raw/histopathology_images/malignant/HIMG00108.png,data/pixel_images/histopathology/malignant/HIMG00108.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,242.0,158.67,57.11,10128,10128,SUCCESS
HIMG00109,data/raw/histopathology_images/malignant/HIMG00109.png,data/pixel_images/histopathology/malignant/HIMG00109.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,242.0,158.54,57.28,10199,10199,SUCCESS
HIMG00110,data/raw/histopathology_images/malignant/HIMG00110.png,data/pixel_images/histopathology/malignant/HIMG00110.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,238.0,160.32,57.02,10070,10070,SUCCESS
HIMG00111,data/raw/histopathology_images/malignant/HIMG00111.png,data/pixel_images/histopathology/malignant/HIMG00111.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,239.0,156.98,57.2,10165,10165,SUCCESS
HIMG00112,data/raw/histopathology_images/malignant/HIMG00112.png,data/pixel_images/histopathology/malignant/HIMG00112.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,159.73,58.41,10267,10267,SUCCESS
HIMG00113,data/raw/histopathology_images/malignant/HIMG00113.png,data/pixel_images/histopathology/malignant/HIMG00113.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,242.0,159.32,55.95,10207,10207,SUCCESS
HIMG00114,data/raw/histopathology_images/malignant/HIMG00114.png,data/pixel_images/histopathology/malignant/HIMG00114.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,157.98,58.07,9974,9974,SUCCESS
HIMG00115,data/raw/histopathology_images/malignant/HIMG00115.png,data/pixel_images/histopathology/malignant/HIMG00115.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,159.26,56.74,10063,10063,SUCCESS
HIMG00116,data/raw/histopathology_images/malignant/HIMG00116.png,data/pixel_images/histopathology/malignant/HIMG00116.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,156.92,58.74,10118,10118,SUCCESS
HIMG00117,data/raw/histopathology_images/malignant/HIMG00117.png,data/pixel_images/histopathology/malignant/HIMG00117.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,249.0,158.15,59.0,10371,10371,SUCCESS
HIMG00118,data/raw/histopathology_images/malignant/HIMG00118.png,data/pixel_images/histopathology/malignant/HIMG00118.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,241.0,160.35,57.27,10194,10194,SUCCESS
HIMG00119,data/raw/histopathology_images/malignant/HIMG00119.png,data/pixel_images/histopathology/malignant/HIMG00119.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,245.0,161.24,58.93,10050,10050,SUCCESS
HIMG00120,data/raw/histopathology_images/malignant/HIMG00120.png,data/pixel_images/histopathology/malignant/HIMG00120.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,159.99,57.17,9864,9864,SUCCESS
HIMG00121,data/raw/histopathology_images/malignant/HIMG00121.png,data/pixel_images/histopathology/malignant/HIMG00121.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,250.0,161.79,58.5,10013,10013,SUCCESS
HIMG00122,data/raw/histopathology_images/malignant/HIMG00122.png,data/pixel_images/histopathology/malignant/HIMG00122.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,239.0,156.36,56.81,10188,10188,SUCCESS
HIMG00123,data/raw/histopathology_images/malignant/HIMG00123.png,data/pixel_images/histopathology/malignant/HIMG00123.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,156.74,59.01,10085,10085,SUCCESS
HIMG00124,data/raw/histopathology_images/malignant/HIMG00124.png,data/pixel_images/histopathology/malignant/HIMG00124.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,247.0,157.2,58.95,10154,10154,SUCCESS
HIMG00125,data/raw/histopathology_images/malignant/HIMG00125.png,data/pixel_images/histopathology/malignant/HIMG00125.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,245.0,162.19,56.31,9866,9866,SUCCESS
HIMG00126,data/raw/histopathology_images/malignant/HIMG00126.png,data/pixel_images/histopathology/malignant/HIMG00126.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,158.89,57.49,10016,10016,SUCCESS
HIMG00127,data/raw/histopathology_images/malignant/HIMG00127.png,data/pixel_images/histopathology/malignant/HIMG00127.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,156.41,55.59,10177,10177,SUCCESS
HIMG00128,data/raw/histopathology_images/malignant/HIMG00128.png,data/pixel_images/histopathology/malignant/HIMG00128.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,241.0,158.07,57.32,10206,10206,SUCCESS
HIMG00129,data/raw/histopathology_images/malignant/HIMG00129.png,data/pixel_images/histopathology/malignant/HIMG00129.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,245.0,158.33,57.19,10218,10218,SUCCESS
HIMG00130,data/raw/histopathology_images/malignant/HIMG00130.png,data/pixel_images/histopathology/malignant/HIMG00130.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,243.0,159.54,58.54,10138,10138,SUCCESS
HIMG00131,data/raw/histopathology_images/malignant/HIMG00131.png,data/pixel_images/histopathology/malignant/HIMG00131.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,245.0,156.83,56.85,10262,10262,SUCCESS
HIMG00132,data/raw/histopathology_images/malignant/HIMG00132.png,data/pixel_images/histopathology/malignant/HIMG00132.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,162.61,57.37,10174,10174,SUCCESS
HIMG00133,data/raw/histopathology_images/malignant/HIMG00133.png,data/pixel_images/histopathology/malignant/HIMG00133.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,246.0,159.76,58.57,10200,10200,SUCCESS
HIMG00134,data/raw/histopathology_images/malignant/HIMG00134.png,data/pixel_images/histopathology/malignant/HIMG00134.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,249.0,160.2,58.58,10098,10098,SUCCESS
HIMG00135,data/raw/histopathology_images/malignant/HIMG00135.png,data/pixel_images/histopathology/malignant/HIMG00135.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,159.56,56.6,10162,10162,SUCCESS
HIMG00136,data/raw/histopathology_images/malignant/HIMG00136.png,data/pixel_images/histopathology/malignant/HIMG00136.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,159.77,57.28,10079,10079,SUCCESS
HIMG00137,data/raw/histopathology_images/malignant/HIMG00137.png,data/pixel_images/histopathology/malignant/HIMG00137.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,245.0,156.77,58.16,10308,10308,SUCCESS
HIMG00138,data/raw/histopathology_images/malignant/HIMG00138.png,data/pixel_images/histopathology/malignant/HIMG00138.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,162.91,56.68,10026,10026,SUCCESS
HIMG00139,data/raw/histopathology_images/malignant/HIMG00139.png,data/pixel_images/histopathology/malignant/HIMG00139.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,240.0,160.87,57.03,10164,10164,SUCCESS
HIMG00140,data/raw/histopathology_images/malignant/HIMG00140.png,data/pixel_images/histopathology/malignant/HIMG00140.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",5.0,247.0,158.52,57.58,10254,10254,SUCCESS
HIMG00211,data/raw/histopathology_images/necrotic/HIMG00211.png,data/pixel_images/histopathology/necrotic/HIMG00211.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,195.97,19.87,6588,6588,SUCCESS
HIMG00212,data/raw/histopathology_images/necrotic/HIMG00212.png,data/pixel_images/histopathology/necrotic/HIMG00212.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,222.0,196.54,18.93,6323,6323,SUCCESS
HIMG00213,data/raw/histopathology_images/necrotic/HIMG00213.png,data/pixel_images/histopathology/necrotic/HIMG00213.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,196.43,19.39,6406,6406,SUCCESS
HIMG00214,data/raw/histopathology_images/necrotic/HIMG00214.png,data/pixel_images/histopathology/necrotic/HIMG00214.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,224.0,197.09,19.43,6583,6583,SUCCESS
HIMG00215,data/raw/histopathology_images/necrotic/HIMG00215.png,data/pixel_images/histopathology/necrotic/HIMG00215.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,219.0,195.01,18.66,6512,6512,SUCCESS
HIMG00216,data/raw/histopathology_images/necrotic/HIMG00216.png,data/pixel_images/histopathology/necrotic/HIMG00216.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,219.0,195.26,18.33,6721,6721,SUCCESS
HIMG00217,data/raw/histopathology_images/necrotic/HIMG00217.png,data/pixel_images/histopathology/necrotic/HIMG00217.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,220.0,196.75,18.07,6313,6313,SUCCESS
HIMG00218,data/raw/histopathology_images/necrotic/HIMG00218.png,data/pixel_images/histopathology/necrotic/HIMG00218.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,216.0,194.84,17.18,6432,6432,SUCCESS
HIMG00219,data/raw/histopathology_images/necrotic/HIMG00219.png,data/pixel_images/histopathology/necrotic/HIMG00219.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,196.33,19.46,6404,6404,SUCCESS
HIMG00220,data/raw/histopathology_images/necrotic/HIMG00220.png,data/pixel_images/histopathology/necrotic/HIMG00220.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,218.0,195.46,17.87,6411,6411,SUCCESS
HIMG00221,data/raw/histopathology_images/necrotic/HIMG00221.png,data/pixel_images/histopathology/necrotic/HIMG00221.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,217.0,195.45,17.4,6341,6341,SUCCESS
HIMG00222,data/raw/histopathology_images/necrotic/HIMG00222.png,data/pixel_images/histopathology/necrotic/HIMG00222.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,215.0,194.48,17.15,6452,6452,SUCCESS
HIMG00223,data/raw/histopathology_images/necrotic/HIMG00223.png,data/pixel_images/histopathology/necrotic/HIMG00223.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,216.0,194.24,17.66,6503,6503,SUCCESS
HIMG00224,data/raw/histopathology_images/necrotic/HIMG00224.png,data/pixel_images/histopathology/necrotic/HIMG00224.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,219.0,195.85,17.81,6450,6450,SUCCESS
HIMG00225,data/raw/histopathology_images/necrotic/HIMG00225.png,data/pixel_images/histopathology/necrotic/HIMG00225.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,217.0,194.75,17.88,6379,6379,SUCCESS
HIMG00226,data/raw/histopathology_images/necrotic/HIMG00226.png,data/pixel_images/histopathology/necrotic/HIMG00226.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,216.0,195.11,17.1,6276,6276,SUCCESS
HIMG00227,data/raw/histopathology_images/necrotic/HIMG00227.png,data/pixel_images/histopathology/necrotic/HIMG00227.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,220.0,195.76,18.51,6467,6467,SUCCESS
HIMG00228,data/raw/histopathology_images/necrotic/HIMG00228.png,data/pixel_images/histopathology/necrotic/HIMG00228.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,224.0,197.16,19.73,6232,6232,SUCCESS
HIMG00229,data/raw/histopathology_images/necrotic/HIMG00229.png,data/pixel_images/histopathology/necrotic/HIMG00229.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,219.0,196.51,17.68,6204,6204,SUCCESS
HIMG00230,data/raw/histopathology_images/necrotic/HIMG00230.png,data/pixel_images/histopathology/necrotic/HIMG00230.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,220.0,196.16,18.3,6356,6356,SUCCESS
HIMG00231,data/raw/histopathology_images/necrotic/HIMG00231.png,data/pixel_images/histopathology/necrotic/HIMG00231.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,219.0,196.11,17.81,6434,6434,SUCCESS
HIMG00232,data/raw/histopathology_images/necrotic/HIMG00232.png,data/pixel_images/histopathology/necrotic/HIMG00232.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,196.8,19.16,6456,6456,SUCCESS
